Approx net worth,Base case net worth,Difference
102914633.78000018,102912990.0,1643.780000180006
102913711.94000018,102912090.0,1621.9400001764297
102924357.94000019,102922550.0,1807.940000191331
102924299.29000019,102922500.0,1799.2900001853704
102922650.89000018,102920860.0,1790.89000017941
102920337.09000017,102918600.0,1737.090000167489
102920360.69000016,102918630.0,1730.6900001615286
102917123.68000016,102915440.0,1683.6800001561642
102916646.94000018,102914960.0,1686.9400001764297
102921135.13000017,102919390.0,1745.1300001740456
102920783.11000018,102919030.0,1753.110000178218
102918140.68000017,102916420.0,1720.6800001710653
102915910.44000019,102914210.0,1700.440000191331
102908552.94000018,102906930.0,1622.9400001764297
102909570.50000018,102907930.0,1640.500000178814
102903816.38000016,102902250.0,1566.3800001591444
102909256.66000016,102907620.0,1636.6600001603365
102908426.51000015,102906810.0,1616.510000154376
102907649.65000018,102906050.0,1599.6500001847744
102903267.19000019,102901730.0,1537.190000191331
102902661.3100002,102901140.0,1521.3100001960993
102907485.12000018,102905890.0,1595.1200001835823
102913509.82000016,102911840.0,1669.8200001567602
102915644.36000015,102913960.0,1684.3600001484156
102917531.26000015,102915790.0,1741.260000154376
102918571.28000015,102916810.0,1761.2800001502037
102924159.46000014,102922310.0,1849.460000142455
102928322.11000013,102926400.0,1922.1100001335144
102925383.15000011,102923500.0,1883.1500001102686
102925275.12000011,102923390.0,1885.1200001090765
102923115.20000012,102921260.0,1855.2000001221895
102925059.34000011,102923180.0,1879.3400001078844
102924017.74000011,102922150.0,1867.7400001138449
102923789.0200001,102921930.0,1859.0200001001358
102917639.28000009,102915870.0,1769.280000090599
102916509.72000007,102914750.0,1759.7200000733137
102917555.36000009,102915790.0,1765.360000088811
102918382.30000012,102916610.0,1772.300000116229
102920131.5800001,102918330.0,1801.58000010252
102924383.7200001,102922510.0,1873.720000103116
102924210.2600001,102922380.0,1830.2600000947714
102924225.9400001,102922380.0,1845.940000101924
102927470.2000001,102925620.0,1850.2000001072884
102931124.0000001,102929260.0,1864.0000001043081
102933624.26000011,102931700.0,1924.2600001096725
102935016.5300001,102933070.0,1946.5300001055002
102933342.2100001,102931370.0,1972.2100000977516
102933187.82000008,102931220.0,1967.8200000822544
102933831.3600001,102931880.0,1951.360000103712
102934200.78000009,102932240.0,1960.780000090599
102930574.64000008,102928650.0,1924.6400000751019
102936483.71000008,102934560.0,1923.7100000828505
102933402.03000008,102931460.0,1942.030000075698
102932493.12000008,102930530.0,1963.1200000792742
102935227.10000007,102933300.0,1927.1000000685453
102940215.04000008,102938320.0,1895.0400000810623
102942103.6400001,102940220.0,1883.6400001049042
102944429.50000009,102942560.0,1869.500000089407
102939246.60000008,102937340.0,1906.6000000834465
102939023.33000009,102937110.0,1913.3300000876188
102937647.71000008,102935710.0,1937.7100000828505
102937513.92000009,102935560.0,1953.920000091195
102928883.7600001,102926820.0,2063.7600000947714
102932759.48000008,102930760.0,1999.4800000786781
102926891.70000005,102924820.0,2071.7000000476837
102923808.09000005,102921690.0,2118.0900000482798
102923648.91000006,102921510.0,2138.9100000560284
102923836.94000006,102921700.0,2136.9400000572205
102923607.82000005,102921470.0,2137.820000052452
102920777.36000007,102918610.0,2167.3600000739098
102924174.06000005,102922100.0,2074.0600000470877
102927282.41000006,102925250.0,2032.4100000560284
102926527.89000005,102924470.0,2057.8900000452995
102928263.64000005,102926220.0,2043.6400000452995
102928789.78000005,102926780.0,2009.7800000458956
102925796.61000006,102923750.0,2046.6100000590086
102933811.31000003,102931830.0,1981.3100000321865
102932091.62,102930080.0,2011.6200000047684
102937938.72000001,102936020.0,1918.720000013709
102943166.42000002,102941300.0,1866.4200000166893
102941822.58000003,102939940.0,1882.5800000280142
102942856.92000002,102941000.0,1856.9200000166893
102940488.24000001,102938620.0,1868.2400000095367
102944074.46,102942220.0,1854.4599999934435
102942606.16,102940740.0,1866.1599999964237
102940271.96999998,102938370.0,1901.9699999839067
102938148.60999998,102936210.0,1938.6099999845028
102938975.31999998,102937080.0,1895.3199999779463
102938647.16,102936770.0,1877.1599999964237
102943904.50999998,102942100.0,1804.509999975562
102944971.82999995,102943160.0,1811.8299999535084
102942941.63,102941100.0,1841.6299999952316
102943270.21,102941460.0,1810.2099999934435
102943503.63,102941700.0,1803.6299999952316
102941746.55000001,102939900.0,1846.550000011921
102939560.34,102937610.0,1950.3400000035763
102943119.92,102941290.0,1829.9200000017881
102942897.06,102941070.0,1827.0600000023842
102941775.48000002,102939910.0,1865.4800000190735
102942068.05000003,102940220.0,1848.050000026822
102942076.97000004,102940210.0,1866.9700000435114
102944558.80000003,102942800.0,1758.800000026822
102931244.92000003,102929020.0,2224.9200000315905
102927877.71000004,102925550.0,2327.710000038147
102930425.71000004,102928160.0,2265.710000038147
102930126.35000005,102927840.0,2286.350000053644
102929459.31000006,102927160.0,2299.310000061989
102931441.08000006,102929230.0,2211.0800000578165
102933062.52000009,102930890.0,2172.5200000852346
