Approx net worth,Base case net worth,Difference
102973804.27999997,102973300.0,504.27999997138977
102969262.94999997,102968840.0,422.9499999731779
102968193.71999995,102967780.0,413.7199999541044
102967803.89999996,102967370.0,433.899999961257
102970551.48999995,102970080.0,471.4899999499321
102970289.14999995,102969830.0,459.1499999463558
102969947.56999996,102969510.0,437.5699999630451
102969425.70999995,102969010.0,415.70999994874
102966895.85999995,102966550.0,345.85999995470047
102967856.79999995,102967480.0,376.7999999523163
102961898.77999996,102961660.0,238.7799999564886
102964287.62999997,102963970.0,317.6299999654293
102964804.54999997,102964460.0,344.54999996721745
102961610.14999998,102961330.0,280.14999997615814
102964625.36999997,102964290.0,335.36999997496605
102964228.91999996,102963890.0,338.91999995708466
102965631.00999996,102965240.0,391.00999996066093
102964534.35999998,102964160.0,374.3599999845028
102965309.44,102964930.0,379.4399999976158
102964819.60000001,102964470.0,349.6000000089407
102962353.83999999,102962080.0,273.8399999886751
102964875.13999999,102964540.0,335.1399999856949
102965117.10000001,102964770.0,347.1000000089407
102964817.68000004,102964470.0,347.6800000369549
102965365.94000004,102965000.0,365.9400000423193
102965578.80000006,102965200.0,378.8000000566244
102964401.20000005,102964050.0,351.2000000476837
102963663.89000006,102963300.0,363.8900000602007
102964265.91000007,102963880.0,385.9100000709295
102966053.68000008,102965600.0,453.68000008165836
102959529.08000006,102959250.0,279.0800000578165
102962865.17000009,102962510.0,355.1700000911951
102966840.7300001,102966360.0,480.7300000935793
102964447.73000011,102964030.0,417.73000010848045
102963145.34000012,102962770.0,375.34000012278557
102965896.1100001,102965460.0,436.1100001037121
102968157.36000013,102967670.0,487.3600001335144
102961145.22000012,102960820.0,325.2200001180172
102961739.79000011,102961410.0,329.79000011086464
102963235.0800001,102962860.0,375.08000010252
102963887.08000013,102963510.0,377.0800001323223
102961087.76000012,102960780.0,307.7600001245737
102964287.86000013,102963910.0,377.8600001335144
102965328.65000014,102964930.0,398.6500001400709
102963933.94000013,102963570.0,363.94000013172626
102964092.29000014,102963750.0,342.29000014066696
102963301.26000014,102962970.0,331.26000013947487
102963156.66000016,102962830.0,326.6600001603365
102962172.02000014,102961870.0,302.0200001448393
102964620.09000014,102964250.0,370.09000013768673
102962207.84000014,102961910.0,297.84000013768673
102963268.27000013,102962910.0,358.2700001299381
102965178.22000015,102964770.0,408.2200001478195
102971324.21000016,102970730.0,594.2100001573563
102971040.55000015,102970440.0,600.5500001460314
102969715.82000013,102969200.0,515.8200001269579
102970455.39000015,102969890.0,565.3900001496077
102973217.92000017,102972640.0,577.9200001657009
102973514.98000015,102972920.0,594.9800001531839
102975257.17000017,102974610.0,647.1700001657009
102972053.17000015,102971460.0,593.1700001507998
102971603.05000015,102971030.0,573.0500001460314
102971056.47000015,102970530.0,526.4700001478195
102972506.77000016,102971950.0,556.7700001597404
102969935.01000017,102969440.0,495.0100001692772
